INDIVIDUAL_ID,HOUSEHOLD_ID,FIRST_NAME,LAST_NAME,RFV Score,Age,Life Stage, Shoes-Sales Bf Promotion , Shoes-Sales Promotion , Shoes-Sales Af Promotion , Home-Sales Bf Promotion , Home-Sales Promotion , Home-Sales Af Promotion , Garden-Sales Bf Promotion , Garden-Sales Promotion , Garden-Sales Af Promotion , Shoes-PromotionOnlyFlag , Home-PromotionOnlyFlag , Garden-PromotionOnlyFlag 
5938485743,5938492408,Debra,Patterson,541,53,Matures, $ 416 , $ 538 , $ 467 , $ 494 , $ 633 , $ 202 , $ 70 , $ 652 , $ 419 ,0,0,1
5534671883,5548135791,Candelario,Gallegos,241,30,Matures, $ 206 , $ 412 , $ 117 , $ 164 , $ 670 , $ 259 , $ 121 , $ 397 , $ 252 ,0,1,1
5538221365,5551593628,Casey,Gilroy,522,30,Matures, $ 67 , $ 435 , $ 67 , $ 371 , $ 309 , $ 319 , $ 239 , $ 362 , $ 460 ,0,1,0
5535092736,5548537197,Anita,Benner,541,51,Empty Nesters, $ 411 , $ 626 , $ 407 , $ 115 , $ 698 , $ 161 , $ 209 , $ 624 , $ 133 ,1,0,1
5538937795,5552290084,Michael,Mims,222,41,Young Singles, $ 193 , $ 614 , $ 132 , $ 51 , $ 324 , $ 457 , $ 89 , $ 476 , $ 154 ,0,1,1
5532139143,5545712191,Floyd,Slabach,433,46,Mom & Baby, $ 52 , $ 537 , $ 154 , $ 118 , $ 314 , $ 205 , $ 445 , $ 671 , $ 245 ,1,0,1
5538110428,5551486930,Lynda,Merkens,522,33,Matures, $ 53 , $ 495 , $ 156 , $ 366 , $ 303 , $ 432 , $ 92 , $ 366 , $ 261 ,1,0,0
5526333055,5540161888,Barbara,Blackwell,221,24,Young Singles, $ 126 , $ 674 , $ 223 , $ 276 , $ 354 , $ 368 , $ 365 , $ 468 , $ 296 ,0,0,1
5528284035,5542030707,Rachel,Olson,441,37,Matures, $ 360 , $ 316 , $ 195 , $ 466 , $ 682 , $ 223 , $ 260 , $ 427 , $ 146 ,0,1,0
5539159075,5680677586,Joseph,Magnani,541,32,Matures, $ 89 , $ 670 , $ 498 , $ 201 , $ 638 , $ 258 , $ 413 , $ 678 , $ 317 ,1,0,1
5528488073,5542222993,Sandy,Maloney,511,43,Young Couples, $ 470 , $ 653 , $ 316 , $ 194 , $ 583 , $ 394 , $ 390 , $ 394 , $ 323 ,1,1,0
5531192301,5544808806,Hugh,John,554,50,Matures, $ 285 , $ 381 , $ 227 , $ 182 , $ 575 , $ 273 , $ 357 , $ 547 , $ 446 ,0,0,0
5532173120,5545743874,Henry,Autrey,315,53,Young Singles, $ 498 , $ 388 , $ 220 , $ 242 , $ 512 , $ 126 , $ 137 , $ 491 , $ 401 ,1,0,0
5533174495,5546702419,Deanna,Ramsey,444,30,Young Couples, $ 170 , $ 341 , $ 341 , $ 145 , $ 699 , $ 402 , $ 279 , $ 385 , $ 392 ,0,1,1
5535975939,5549398701,Donna,Cuomo,534,34,Young Couples, $ 161 , $ 597 , $ 315 , $ 435 , $ 600 , $ 333 , $ 161 , $ 529 , $ 107 ,0,0,1
5530269686,5543926305,Keith,Caswell,325,34,Young Couples, $ 348 , $ 647 , $ 127 , $ 122 , $ 360 , $ 411 , $ 126 , $ 590 , $ 202 ,1,1,0
5536253956,5549670521,Lisa,Kippes,512,30,Matures, $ 54 , $ 573 , $ 403 , $ 358 , $ 304 , $ 359 , $ 258 , $ 435 , $ 434 ,0,0,0
5527648285,5541424989,Roger,Miller,545,29,Young Singles, $ 190 , $ 515 , $ 385 , $ 425 , $ 336 , $ 164 , $ 169 , $ 347 , $ 179 ,1,1,1
5910425832,5910437225,Ron,Anna,552,36,Matures, $ 389 , $ 610 , $ 400 , $ 385 , $ 401 , $ 197 , $ 478 , $ 644 , $ 261 ,1,0,0
5530296945,5543951725,Katherine,Maultsby,435,39,Young Singles, $ 88 , $ 382 , $ 208 , $ 277 , $ 493 , $ 456 , $ 445 , $ 541 , $ 52 ,1,0,1
5539797638,5553364812,Martha,Long,314,47,Mom & Baby, $ 250 , $ 572 , $ 232 , $ 184 , $ 568 , $ 498 , $ 232 , $ 675 , $ 51 ,1,0,1
5883725527,5552166407,Jessica,Noe,441,39,Matures, $ 306 , $ 334 , $ 158 , $ 410 , $ 550 , $ 127 , $ 105 , $ 504 , $ 461 ,1,0,0
5528422105,5542159712,Kevin,Hafferty,114,32,Young Singles, $ 134 , $ 372 , $ 139 , $ 436 , $ 471 , $ 391 , $ 384 , $ 359 , $ 262 ,1,0,0
5539302880,5552648351,Corey,Dockery,354,50,Matures, $ 420 , $ 669 , $ 308 , $ 291 , $ 390 , $ 393 , $ 357 , $ 697 , $ 352 ,0,0,0
5531240438,5544853686,Allen,Steinberg,225,49,Young Couples, $ 392 , $ 397 , $ 91 , $ 61 , $ 335 , $ 463 , $ 310 , $ 409 , $ 155 ,1,1,1
5883724979,5883732480,Kenna,Iles,441,40,Empty Nesters, $ 373 , $ 573 , $ 334 , $ 195 , $ 696 , $ 276 , $ 342 , $ 610 , $ 263 ,1,1,1
5528808046,5542531669,Linda,Bolton,554,37,Matures, $ 264 , $ 391 , $ 197 , $ 439 , $ 571 , $ 89 , $ 288 , $ 461 , $ 235 ,1,0,0
5526344999,5540173101,Cyndi,Sweany,235,51,Empty Nesters, $ 286 , $ 586 , $ 324 , $ 239 , $ 382 , $ 182 , $ 435 , $ 387 , $ 162 ,1,0,0
5825080148,5825083710,Mike,Arntson,421,24,Young Couples, $ 284 , $ 545 , $ 257 , $ 102 , $ 524 , $ 52 , $ 162 , $ 600 , $ 435 ,1,1,0
5879635604,5879641022,Sandra,Hansen,441,37,Matures, $ 130 , $ 338 , $ 388 , $ 172 , $ 426 , $ 64 , $ 234 , $ 486 , $ 494 ,0,0,0
5527599740,5552765212,Amber,Martel,341,36,Young Couples, $ 180 , $ 603 , $ 109 , $ 280 , $ 562 , $ 346 , $ 463 , $ 400 , $ 229 ,0,1,0
5528113487,5541871195,Bruce,Soto,125,55,Mom & Baby, $ 468 , $ 680 , $ 461 , $ 134 , $ 406 , $ 480 , $ 62 , $ 479 , $ 61 ,1,0,1
5907554249,5907566043,Helen,Kyrillidis,452,40,Empty Nesters, $ 312 , $ 454 , $ 154 , $ 315 , $ 342 , $ 345 , $ 95 , $ 541 , $ 169 ,1,1,1
5889390143,5889398548,Alfreda,Baker,553,25,Empty Nesters, $ 202 , $ 335 , $ 323 , $ 331 , $ 617 , $ 449 , $ 119 , $ 428 , $ 132 ,0,0,0
5526353270,5540180834,Theresa,Rabine,255,44,Matures, $ 186 , $ 610 , $ 308 , $ 208 , $ 553 , $ 431 , $ 217 , $ 442 , $ 248 ,0,0,1
5527629597,5541407550,Edwin,Burris,445,54,Empty Nesters, $ 473 , $ 377 , $ 50 , $ 134 , $ 512 , $ 369 , $ 177 , $ 387 , $ 123 ,0,1,1
5528564342,5542296253,Tod,Neifert,225,47,Young Singles, $ 254 , $ 318 , $ 365 , $ 58 , $ 611 , $ 299 , $ 209 , $ 315 , $ 165 ,1,0,1
5539779652,5553348339,Bonita,Echstenkamper,213,50,Young Singles, $ 403 , $ 506 , $ 480 , $ 432 , $ 314 , $ 92 , $ 111 , $ 486 , $ 494 ,1,1,1
5537473074,5550864596,Bob,Seitz,235,48,Young Singles, $ 244 , $ 698 , $ 406 , $ 200 , $ 418 , $ 122 , $ 276 , $ 501 , $ 202 ,0,0,1
5536898780,5550303672,Stephanie,Salter,513,55,Young Couples, $ 164 , $ 417 , $ 463 , $ 55 , $ 375 , $ 332 , $ 125 , $ 624 , $ 321 ,1,0,1
5532919334,5546463479,Chad,Turman,242,31,Young Couples, $ 99 , $ 376 , $ 54 , $ 417 , $ 512 , $ 394 , $ 271 , $ 592 , $ 423 ,0,0,1
5534108244,5547594225,Alice,Roche,544,26,Matures, $ 253 , $ 356 , $ 337 , $ 179 , $ 585 , $ 98 , $ 133 , $ 339 , $ 211 ,0,1,0
5532010563,5545591731,Edward,Jewell,214,27,Young Singles, $ 437 , $ 423 , $ 91 , $ 264 , $ 667 , $ 357 , $ 484 , $ 631 , $ 299 ,1,0,0
5528334899,5552799760,Geraldine,Eagar,215,29,Young Couples, $ 126 , $ 547 , $ 65 , $ 366 , $ 491 , $ 159 , $ 251 , $ 641 , $ 463 ,0,0,1
5533994008,5547487127,Michael,Blankenstein,432,38,Empty Nesters, $ 277 , $ 630 , $ 338 , $ 475 , $ 552 , $ 203 , $ 224 , $ 390 , $ 63 ,1,1,0
5539360210,5552704813,Monique,Gerdes,532,54,Young Couples, $ 242 , $ 692 , $ 59 , $ 479 , $ 420 , $ 89 , $ 403 , $ 346 , $ 252 ,0,1,1
5532209723,5545778159,Robert,Mueller,555,28,Empty Nesters, $ 431 , $ 313 , $ 375 , $ 340 , $ 355 , $ 84 , $ 177 , $ 615 , $ 167 ,1,1,1
5538742907,5552099080,Irene,Black,342,47,Matures, $ 367 , $ 394 , $ 177 , $ 302 , $ 355 , $ 359 , $ 90 , $ 447 , $ 156 ,0,1,1
5528405320,5542144152,Tracy,Hudock,414,36,Young Singles, $ 396 , $ 525 , $ 268 , $ 249 , $ 579 , $ 380 , $ 399 , $ 481 , $ 420 ,1,0,0
5536956730,5550360398,Stephanie,Gayle,543,22,Young Singles, $ 289 , $ 361 , $ 59 , $ 485 , $ 477 , $ 186 , $ 358 , $ 530 , $ 367 ,0,1,0
5536432768,5549846165,Greg,Cable,125,30,Young Singles, $ 144 , $ 553 , $ 421 , $ 278 , $ 692 , $ 402 , $ 183 , $ 661 , $ 134 ,1,0,0
5539496202,5553090518,Irene,Palmer,313,26,Young Singles, $ 209 , $ 607 , $ 188 , $ 418 , $ 601 , $ 183 , $ 236 , $ 361 , $ 382 ,1,0,1
5539445906,5553044886,Norma,Miller,341,30,Young Singles, $ 388 , $ 530 , $ 490 , $ 362 , $ 399 , $ 418 , $ 94 , $ 434 , $ 363 ,0,0,0
5528449356,5542185730,Kristine,Page,151,23,Mom & Baby, $ 222 , $ 479 , $ 467 , $ 427 , $ 513 , $ 164 , $ 441 , $ 395 , $ 193 ,1,1,1
5539095311,5552444389,Chris,Guy,432,22,Mom & Baby, $ 265 , $ 520 , $ 140 , $ 311 , $ 516 , $ 149 , $ 462 , $ 308 , $ 250 ,1,1,1
5534908772,5548361822,Amy,Moses,523,23,Young Singles, $ 151 , $ 476 , $ 419 , $ 395 , $ 487 , $ 278 , $ 381 , $ 538 , $ 444 ,1,0,1
5538218860,5551591223,Regina,Ciaravino,151,38,Empty Nesters, $ 149 , $ 528 , $ 76 , $ 86 , $ 534 , $ 270 , $ 94 , $ 632 , $ 106 ,0,0,1
5529351580,5543047105,Michael,Philipps,125,20,Empty Nesters, $ 362 , $ 565 , $ 444 , $ 434 , $ 505 , $ 306 , $ 185 , $ 348 , $ 111 ,0,0,0
5538479473,5551845204,Nikki,Dennison,121,35,Mom & Baby, $ 166 , $ 640 , $ 184 , $ 189 , $ 357 , $ 114 , $ 84 , $ 377 , $ 95 ,1,1,1
5538869487,5552223159,John,Frink,212,48,Young Singles, $ 132 , $ 302 , $ 476 , $ 187 , $ 649 , $ 203 , $ 235 , $ 442 , $ 246 ,1,0,1
5533165006,5546693581,Christian,Ochoa,315,47,Young Singles, $ 466 , $ 679 , $ 264 , $ 464 , $ 501 , $ 316 , $ 53 , $ 566 , $ 358 ,1,1,1
5535177078,5552949805,Linda,Ungaro,343,31,Young Couples, $ 251 , $ 559 , $ 241 , $ 366 , $ 562 , $ 233 , $ 69 , $ 382 , $ 354 ,1,1,0
5527586784,5541367417,Shelly,Cable,115,39,Matures, $ 155 , $ 698 , $ 364 , $ 101 , $ 666 , $ 402 , $ 470 , $ 552 , $ 168 ,0,1,1
5538362113,5551730681,Nathan,Sherrer,224,26,Young Couples, $ 315 , $ 480 , $ 262 , $ 322 , $ 658 , $ 214 , $ 126 , $ 471 , $ 334 ,0,1,0
5537773403,5551157826,Melissa,Folk,554,42,Empty Nesters, $ 266 , $ 409 , $ 74 , $ 181 , $ 660 , $ 472 , $ 262 , $ 363 , $ 284 ,0,1,1
5532224521,5545791844,Garry,Williamson,334,34,Young Singles, $ 73 , $ 602 , $ 373 , $ 209 , $ 313 , $ 360 , $ 229 , $ 577 , $ 395 ,0,1,0
5529329170,5543026173,Chad,Lemke,335,28,Young Singles, $ 298 , $ 525 , $ 373 , $ 376 , $ 635 , $ 442 , $ 450 , $ 599 , $ 302 ,0,1,1
5538432879,5551799832,Timothy,Dow,151,44,Young Couples, $ 472 , $ 616 , $ 328 , $ 346 , $ 325 , $ 488 , $ 297 , $ 354 , $ 161 ,0,0,1
5536139609,5552948109,Keith,Kelly,551,22,Mom & Baby, $ 89 , $ 609 , $ 269 , $ 411 , $ 581 , $ 108 , $ 189 , $ 383 , $ 406 ,1,0,1
5538165177,5551539681,June,Flagg,554,31,Empty Nesters, $ 338 , $ 432 , $ 331 , $ 422 , $ 593 , $ 165 , $ 279 , $ 505 , $ 182 ,0,0,1
5531885676,5545474316,Henry,Padilla,135,51,Mom & Baby, $ 83 , $ 364 , $ 128 , $ 96 , $ 690 , $ 458 , $ 234 , $ 432 , $ 449 ,1,1,0
5529338597,5543034962,Mary,Stavros,523,25,Matures, $ 410 , $ 431 , $ 438 , $ 338 , $ 348 , $ 441 , $ 84 , $ 456 , $ 337 ,1,0,1
5529282552,5542982613,Nancy,Lasher,444,28,Young Singles, $ 179 , $ 634 , $ 153 , $ 400 , $ 392 , $ 117 , $ 450 , $ 427 , $ 156 ,0,1,1
5527642439,5541419515,Rb,Hanzivasilis,434,30,Empty Nesters, $ 382 , $ 410 , $ 260 , $ 99 , $ 614 , $ 459 , $ 222 , $ 580 , $ 305 ,1,1,1
5537050689,5550452282,Myrl,Roney,533,39,Empty Nesters, $ 351 , $ 350 , $ 306 , $ 77 , $ 365 , $ 480 , $ 210 , $ 461 , $ 137 ,0,0,1
5526358820,5540185980,Tom,Cummins,434,51,Empty Nesters, $ 133 , $ 410 , $ 273 , $ 229 , $ 417 , $ 216 , $ 320 , $ 653 , $ 452 ,1,1,0
5956752497,5956757261,Kathy,Roffers,551,49,Mom & Baby, $ 353 , $ 641 , $ 398 , $ 110 , $ 559 , $ 143 , $ 159 , $ 333 , $ 352 ,1,0,0
5527606777,5541386219,Ronnie,Williams,553,22,Mom & Baby, $ 455 , $ 358 , $ 402 , $ 483 , $ 392 , $ 196 , $ 310 , $ 444 , $ 359 ,0,0,0
5530234518,5543893451,Lisa,Short,253,43,Empty Nesters, $ 72 , $ 633 , $ 168 , $ 238 , $ 488 , $ 217 , $ 148 , $ 395 , $ 191 ,1,0,0
5539036270,5552386524,David,Moore,241,20,Young Singles, $ 62 , $ 395 , $ 280 , $ 413 , $ 567 , $ 66 , $ 378 , $ 383 , $ 259 ,1,1,0
5531135695,5544755553,John,Frett,422,44,Empty Nesters, $ 155 , $ 383 , $ 448 , $ 479 , $ 597 , $ 355 , $ 90 , $ 445 , $ 196 ,1,0,1
5526360074,5540187135,Vickie,Greenwood,223,30,Young Couples, $ 233 , $ 501 , $ 251 , $ 495 , $ 410 , $ 79 , $ 66 , $ 617 , $ 156 ,1,1,1
5538675363,5552033340,Shawna,Harris,212,33,Young Singles, $ 113 , $ 405 , $ 150 , $ 494 , $ 589 , $ 488 , $ 278 , $ 454 , $ 346 ,1,1,0
5536558999,5549970567,James,Bowman,513,52,Mom & Baby, $ 56 , $ 401 , $ 412 , $ 329 , $ 341 , $ 399 , $ 491 , $ 405 , $ 421 ,1,1,0
5539803295,5553370044,Cheryl,Quillin,245,33,Matures, $ 451 , $ 667 , $ 476 , $ 253 , $ 333 , $ 213 , $ 471 , $ 529 , $ 166 ,1,1,1
5534927305,5548379097,Afzal,Karim,252,41,Matures, $ 379 , $ 582 , $ 123 , $ 405 , $ 694 , $ 313 , $ 316 , $ 672 , $ 469 ,1,0,1
5539017357,5552368043,Diana,Breen,223,21,Mom & Baby, $ 499 , $ 663 , $ 308 , $ 204 , $ 647 , $ 375 , $ 134 , $ 578 , $ 457 ,0,0,1
5538306459,5551676015,Dustin,Ledbetter,121,43,Matures, $ 82 , $ 477 , $ 488 , $ 178 , $ 684 , $ 299 , $ 87 , $ 482 , $ 173 ,0,1,1
5527142924,5540945002,Kay,Roark,344,22,Young Couples, $ 476 , $ 318 , $ 473 , $ 227 , $ 431 , $ 474 , $ 74 , $ 606 , $ 207 ,0,0,0
5530306596,5543960760,Linda,Gambacorta,255,50,Matures, $ 378 , $ 488 , $ 64 , $ 389 , $ 551 , $ 283 , $ 310 , $ 544 , $ 294 ,0,0,0
5526392926,5540217780,Yvonne,Owens,515,46,Mom & Baby, $ 438 , $ 366 , $ 276 , $ 340 , $ 577 , $ 113 , $ 462 , $ 434 , $ 325 ,1,0,1
5538992942,5547712229,Gary,Justice,351,28,Mom & Baby, $ 156 , $ 327 , $ 394 , $ 137 , $ 605 , $ 229 , $ 348 , $ 645 , $ 65 ,1,1,1
5526400244,5540224628,Terri,Heffelfinger,225,49,Empty Nesters, $ 333 , $ 645 , $ 465 , $ 211 , $ 345 , $ 162 , $ 92 , $ 500 , $ 260 ,0,1,0
5527407643,5541199651,Ronda,Meyer,423,46,Young Couples, $ 415 , $ 474 , $ 347 , $ 466 , $ 407 , $ 492 , $ 95 , $ 439 , $ 387 ,1,1,0
5535797202,5549223877,Jamie,Johnson,413,46,Empty Nesters, $ 338 , $ 348 , $ 183 , $ 115 , $ 647 , $ 250 , $ 127 , $ 471 , $ 458 ,1,1,1
5874378440,5874385907,Travis,Surprenant,441,23,Young Singles, $ 156 , $ 428 , $ 56 , $ 68 , $ 689 , $ 86 , $ 283 , $ 461 , $ 178 ,1,1,0
5534107621,5547593639,Brett,Russell,345,23,Empty Nesters, $ 499 , $ 401 , $ 468 , $ 287 , $ 462 , $ 190 , $ 493 , $ 697 , $ 253 ,0,0,1
5533172248,5552903919,Crystal,Nemer,224,53,Young Couples, $ 175 , $ 460 , $ 463 , $ 81 , $ 441 , $ 335 , $ 453 , $ 521 , $ 336 ,0,0,0
5536239831,5549656731,Claudia,Bullington,515,21,Empty Nesters, $ 320 , $ 635 , $ 276 , $ 208 , $ 621 , $ 60 , $ 414 , $ 509 , $ 129 ,1,1,0
5826708027,5826718755,Raymond,Guzman,452,40,Mom & Baby, $ 408 , $ 343 , $ 157 , $ 310 , $ 696 , $ 258 , $ 246 , $ 554 , $ 211 ,0,0,0
5531256570,5544868753,Jim,Bowles,434,40,Young Singles, $ 291 , $ 453 , $ 492 , $ 102 , $ 443 , $ 156 , $ 195 , $ 402 , $ 147 ,0,1,0
5528298089,5542043857,Michelle,Carroll,124,39,Young Couples, $ 264 , $ 518 , $ 172 , $ 87 , $ 692 , $ 328 , $ 117 , $ 476 , $ 389 ,1,1,1
5532153460,5545725510,Greg,West,415,43,Matures, $ 197 , $ 600 , $ 331 , $ 435 , $ 333 , $ 288 , $ 163 , $ 583 , $ 239 ,0,0,0
5538518276,5551882671,Kaytlynn,Milliken,432,43,Empty Nesters, $ 353 , $ 665 , $ 467 , $ 137 , $ 651 , $ 106 , $ 314 , $ 351 , $ 484 ,0,1,0
5526385312,5540210629,William,Thomas,414,26,Young Singles, $ 134 , $ 670 , $ 70 , $ 173 , $ 563 , $ 370 , $ 221 , $ 631 , $ 253 ,0,1,0
5533147900,5546677624,Cynthia,Sollenberger,454,22,Empty Nesters, $ 285 , $ 430 , $ 375 , $ 443 , $ 522 , $ 56 , $ 287 , $ 565 , $ 292 ,1,0,1
5531212803,5544827928,S,Ellison,334,35,Young Singles, $ 350 , $ 457 , $ 486 , $ 116 , $ 549 , $ 449 , $ 492 , $ 614 , $ 398 ,0,1,1
5533889249,5547389278,Sally,Schapero,135,24,Empty Nesters, $ 448 , $ 655 , $ 281 , $ 371 , $ 392 , $ 269 , $ 402 , $ 351 , $ 108 ,0,0,1
5527652261,5541428683,Shannon,Richardson,444,21,Young Singles, $ 385 , $ 491 , $ 174 , $ 198 , $ 678 , $ 366 , $ 452 , $ 553 , $ 149 ,0,0,0
5532135607,5552723740,Eric,Wellens,544,28,Empty Nesters, $ 299 , $ 531 , $ 225 , $ 79 , $ 631 , $ 255 , $ 300 , $ 585 , $ 252 ,1,1,0
5527510713,5541296002,Sharon,Perivolaris,411,42,Matures, $ 171 , $ 479 , $ 341 , $ 53 , $ 347 , $ 500 , $ 193 , $ 570 , $ 141 ,1,0,1
5734404309,5551441294,Jacqueline,Beaman,352,39,Young Singles, $ 343 , $ 332 , $ 480 , $ 204 , $ 348 , $ 394 , $ 228 , $ 438 , $ 420 ,1,0,1
5534165606,5547647675,John,Bright,345,49,Young Singles, $ 281 , $ 409 , $ 419 , $ 313 , $ 362 , $ 281 , $ 267 , $ 669 , $ 471 ,1,0,0
5537188415,5550587019,Liberty,High School,515,30,Empty Nesters, $ 351 , $ 616 , $ 482 , $ 311 , $ 566 , $ 255 , $ 270 , $ 615 , $ 91 ,1,0,0
5530243839,5543902155,Pat,MacDonald,213,33,Mom & Baby, $ 490 , $ 518 , $ 455 , $ 303 , $ 448 , $ 163 , $ 416 , $ 346 , $ 398 ,1,0,1
5527609992,5541389232,Steven,Kavulic,534,25,Young Couples, $ 489 , $ 657 , $ 446 , $ 83 , $ 680 , $ 152 , $ 71 , $ 663 , $ 346 ,0,1,0
5537177417,5550576234,Susan,Pogozelski,554,37,Empty Nesters, $ 398 , $ 398 , $ 78 , $ 351 , $ 469 , $ 345 , $ 348 , $ 545 , $ 149 ,1,1,1
5529214036,5542918303,Michel,Leclerc,213,40,Young Singles, $ 264 , $ 330 , $ 454 , $ 59 , $ 550 , $ 111 , $ 261 , $ 466 , $ 238 ,0,0,0
5527609134,5552771123,Shirley,Hutchinson,435,41,Young Singles, $ 116 , $ 359 , $ 317 , $ 314 , $ 439 , $ 328 , $ 410 , $ 686 , $ 137 ,1,0,0
5538806804,5552161749,Scott,Maxwell,211,24,Empty Nesters, $ 58 , $ 445 , $ 329 , $ 311 , $ 307 , $ 452 , $ 299 , $ 390 , $ 324 ,1,0,1
5538535607,5551899395,Hossein,Emami,123,43,Matures, $ 323 , $ 597 , $ 428 , $ 220 , $ 431 , $ 376 , $ 384 , $ 349 , $ 484 ,1,0,1
5527923799,5541688727,Christal,Spah,531,32,Empty Nesters, $ 176 , $ 429 , $ 447 , $ 322 , $ 315 , $ 352 , $ 263 , $ 373 , $ 480 ,0,0,1
5539462506,5553059994,Ron,Baker,514,24,Empty Nesters, $ 478 , $ 423 , $ 306 , $ 111 , $ 440 , $ 246 , $ 456 , $ 418 , $ 480 ,1,0,1
5539632392,5552788987,Jean,Copeland,255,36,Young Singles, $ 445 , $ 411 , $ 86 , $ 75 , $ 631 , $ 196 , $ 308 , $ 325 , $ 269 ,0,0,1
5538777033,5552132553,Vestina,Crayton,223,20,Matures, $ 293 , $ 652 , $ 144 , $ 423 , $ 450 , $ 208 , $ 404 , $ 523 , $ 497 ,1,1,1
5538261785,5551632548,Cheryl,Farrow,553,36,Mom & Baby, $ 90 , $ 531 , $ 206 , $ 185 , $ 692 , $ 231 , $ 418 , $ 508 , $ 481 ,0,1,0
5529626069,5543311709,Greshlyn,Taylor,213,42,Mom & Baby, $ 65 , $ 636 , $ 84 , $ 269 , $ 454 , $ 103 , $ 75 , $ 423 , $ 105 ,0,0,1
5539278547,5552624360,Marvin,Maybury,331,21,Mom & Baby, $ 187 , $ 309 , $ 234 , $ 449 , $ 461 , $ 375 , $ 347 , $ 583 , $ 430 ,0,0,0
5533856422,5547358573,Audrey,Martin,114,40,Young Singles, $ 345 , $ 531 , $ 449 , $ 78 , $ 316 , $ 370 , $ 200 , $ 513 , $ 322 ,1,0,0
5534127426,5547612073,Brenda,Bintner,535,37,Mom & Baby, $ 483 , $ 322 , $ 242 , $ 230 , $ 470 , $ 495 , $ 495 , $ 476 , $ 89 ,1,0,1
5538914729,5552267507,Jean,Francis,221,30,Empty Nesters, $ 342 , $ 364 , $ 291 , $ 207 , $ 571 , $ 78 , $ 439 , $ 591 , $ 159 ,0,0,0
5536263619,5552957370,Cindy,Burrow,312,38,Empty Nesters, $ 292 , $ 675 , $ 216 , $ 135 , $ 541 , $ 354 , $ 135 , $ 512 , $ 200 ,0,1,1
5539527969,5553119574,Michele,Steger,133,27,Mom & Baby, $ 322 , $ 626 , $ 175 , $ 461 , $ 634 , $ 349 , $ 408 , $ 496 , $ 153 ,1,0,1
5817814601,5817818128,Carol,Mann,421,27,Empty Nesters, $ 139 , $ 679 , $ 357 , $ 484 , $ 397 , $ 174 , $ 397 , $ 415 , $ 266 ,0,0,0
5874383194,5874390502,Heather,Kratz,441,45,Mom & Baby, $ 486 , $ 680 , $ 127 , $ 353 , $ 625 , $ 251 , $ 156 , $ 472 , $ 62 ,1,0,1
5527658886,5541434879,Judy,Dickson,443,50,Mom & Baby, $ 268 , $ 334 , $ 350 , $ 154 , $ 499 , $ 421 , $ 131 , $ 687 , $ 80 ,0,0,1
5853494469,5853499058,Leona,Champagne,511,31,Mom & Baby, $ 469 , $ 579 , $ 324 , $ 465 , $ 514 , $ 225 , $ 433 , $ 471 , $ 303 ,0,0,0
5539165612,5552513437,Carol,Haile,311,30,Young Singles, $ 373 , $ 352 , $ 242 , $ 248 , $ 663 , $ 294 , $ 404 , $ 575 , $ 489 ,0,0,1
5539152598,5552500664,Valerie,Parenica,252,27,Mom & Baby, $ 176 , $ 637 , $ 367 , $ 206 , $ 349 , $ 276 , $ 490 , $ 385 , $ 350 ,0,1,0
5539130404,5552478848,Denise,Wilhelm,343,55,Matures, $ 346 , $ 497 , $ 173 , $ 220 , $ 394 , $ 228 , $ 203 , $ 316 , $ 163 ,0,0,0
5923623665,5923636946,Jorge,Borrego,531,39,Matures, $ 119 , $ 585 , $ 50 , $ 437 , $ 620 , $ 165 , $ 275 , $ 379 , $ 353 ,0,1,1
5912857414,5912870826,Lynda,Gustavsen,521,31,Young Couples, $ 152 , $ 369 , $ 275 , $ 127 , $ 448 , $ 243 , $ 442 , $ 612 , $ 219 ,0,0,1
5539467585,5553064628,Scott,Reed,132,28,Mom & Baby, $ 116 , $ 416 , $ 461 , $ 421 , $ 596 , $ 290 , $ 376 , $ 560 , $ 189 ,0,1,1
5538953204,5552305202,Deana,Ury,453,23,Matures, $ 262 , $ 468 , $ 476 , $ 52 , $ 311 , $ 382 , $ 303 , $ 594 , $ 318 ,0,0,1
5538760422,5552116229,Herb,Hunter,151,55,Young Couples, $ 445 , $ 334 , $ 200 , $ 144 , $ 677 , $ 140 , $ 430 , $ 352 , $ 387 ,1,0,0
5538220905,5551593192,Ronald,Watson,113,51,Matures, $ 163 , $ 411 , $ 190 , $ 354 , $ 478 , $ 376 , $ 324 , $ 331 , $ 363 ,0,0,1
5531870098,5545459215,Robert,Potter,331,29,Empty Nesters, $ 130 , $ 685 , $ 92 , $ 214 , $ 690 , $ 429 , $ 213 , $ 634 , $ 412 ,0,0,0
5526221505,5540057207,Winfred,Viele,115,37,Young Couples, $ 200 , $ 692 , $ 88 , $ 106 , $ 458 , $ 292 , $ 405 , $ 386 , $ 399 ,1,0,1
5538641824,5552001323,Gregory,Rowlett,141,52,Young Couples, $ 168 , $ 399 , $ 329 , $ 452 , $ 417 , $ 146 , $ 310 , $ 455 , $ 168 ,0,1,0
5944496496,5944520366,Marissa,Pines,541,48,Young Couples, $ 192 , $ 462 , $ 332 , $ 258 , $ 396 , $ 463 , $ 113 , $ 484 , $ 292 ,0,1,1
5539285364,5552631059,Sal,Carrillo,331,34,Matures, $ 228 , $ 502 , $ 86 , $ 240 , $ 588 , $ 50 , $ 217 , $ 554 , $ 351 ,1,1,0
