INDIVIDUAL_ID,HOUSEHOLD_ID,FIRST_NAME,LAST_NAME,RFV Score,Age,Life Stage, Shoes-PriceTier , Home-PriceTier , Garden-Pricetier 
5536564461,5549975912,Linda,Fletcher,343,30,Mom & Baby,Best,Best,Good
5539749908,5553321241,Craig,Cousins,453,22,Empty Nester,Best,Better,Better
5531211502,5544826707,Joan,Romanowski,245,42,Mature,Good,Good,Good
5529772896,5543453684,Patrick,Mackin,234,51,Mature,Better,Good,Good
5538270275,5551640713,Jacky,Riley,144,37,Mature,Best,Good,Better
5531266817,5544878336,Rose,Thompson,314,20,Mom & Baby,Better,Best,Best
5539690086,5553266682,Greg,Sutinen,442,54,Young Singles,Better,Best,Good
5538023106,5551402480,Leann,Ayres,253,42,Mature,Better,Best,Better
5532203312,5545772145,Gay,Dawson,513,37,Young Singles,Good,Best,Good
5527134953,5540937261,Christianne,Burgess,351,22,Young Singles,Best,Good,Better
5536724599,5550133128,Bob,Carvalho,254,25,Empty Nester,Better,Best,Best
5537681270,5551067786,Gerry,Gillette,433,27,Mom & Baby,Good,Best,Better
5529732053,5552843813,Tammy,Hopkins,131,32,Young Couple,Good,Good,Better
5537047441,5550449114,Robert,Benedetti,443,43,Mature,Best,Good,Best
5528372382,5542113417,Richard,Thrasher,434,23,Mom & Baby,Better,Better,Better
5923625060,5923638311,Connie,Bauer,531,43,Young Singles,Good,Best,Best
5539079911,5552842623,Lanis,Hembree,242,51,Young Singles,Good,Best,Good
5531970714,5545554547,Evonne,Holloway,333,38,Mom & Baby,Good,Good,Best
5529272943,5542973693,Louise,Fisher,313,45,Mom & Baby,Better,Good,Best
5534836915,5548294354,Cindy,Tembreull,234,45,Young Couple,Better,Good,Good
5533172096,5546700200,Connie,Heffinger,555,36,Young Couple,Best,Best,Good
5539526272,5553118047,Diana,Staab,443,52,Empty Nester,Good,Best,Best
5539795137,5553362487,Amy,Underwood,555,46,Empty Nester,Best,Better,Best
5531994346,5545576617,Emma,Esmont,115,43,Young Couple,Better,Best,Better
5533027397,5546564510,Cynthia,Scott,234,33,Mom & Baby,Best,Best,Better
5531255479,5544867741,Joanne,Muenzer,414,30,Young Couple,Best,Best,Better
5538611951,5551972442,Sandy,Oblander,151,20,Young Couple,Better,Better,Better
5535748127,5552942851,Paul,Doebler,323,53,Empty Nester,Good,Good,Better
5530947255,5544579508,James,Dobbertin,422,55,Young Couple,Good,Best,Good
5539443089,5553042339,Sonja,Guyer,332,47,Empty Nester,Best,Good,Better
5528103755,5541862069,Patrick,Johnson,241,45,Mom & Baby,Good,Better,Better
5539473708,5553070207,Sarah,Faith,555,25,Mom & Baby,Good,Good,Better
5539666882,5553245642,Gloria,Devietro,314,54,Young Couple,Best,Best,Best
5538434008,5551800938,Kay,Williams,123,54,Empty Nester,Better,Better,Good
5526250476,5540084341,Vincent,Hoffman,223,33,Mature,Good,Good,Good
5530232217,5543891295,Karen,Taylor,533,41,Young Singles,Best,Best,Good
5539670970,5553249346,Joe,Boulanger,512,46,Empty Nester,Best,Best,Best
5536420465,5549834042,Cheryl,Anderson,313,45,Empty Nester,Better,Best,Better
5533142051,5546672137,Dee,Kettner,255,50,Young Couple,Better,Better,Better
5526352055,5540179698,Patricia,Hinkley,114,27,Empty Nester,Better,Best,Good
5534943553,5552947865,Donald,Franke,355,27,Mom & Baby,Good,Better,Good
5528363210,5542104858,Bonnie,Pangallo,323,55,Young Singles,Best,Good,Best
5538909896,5552262768,Jodi,Emanuel,332,49,Young Couple,Best,Better,Best
5533867590,5547369047,Barbara,Louden,433,31,Empty Nester,Better,Good,Best
5537175488,5550574345,Dianna,Ping,533,34,Mature,Good,Better,Better
5533945223,5547441559,Carlton,Smith,244,54,Empty Nester,Good,Good,Good
5531228390,5544842473,Jyl,Degiovine,334,34,Empty Nester,Best,Best,Better
5530305247,5543959482,Lisa,Carlson,523,51,Young Couple,Best,Best,Best
5538487052,5551852495,Charlene,Johnson,154,29,Mom & Baby,Better,Best,Best
5526369676,5540196107,Sally,Stigler,323,32,Mature,Good,Good,Better
5529185973,5542892070,Maria,Kuhn,324,33,Mom & Baby,Better,Good,Better
5532929632,5546473071,Walter,Carey,134,47,Mom & Baby,Good,Better,Good
5530301705,5543956162,Louie,Hunt,454,46,Empty Nester,Best,Best,Better
5526356028,5540183409,Barbara,Belovin,344,26,Mature,Best,Good,Best
5530234442,5543893378,Laurie,Baker,313,37,Mature,Better,Good,Better
5538380385,5551748585,Betty,Lewis,144,39,Mature,Good,Good,Good
5526385683,5540210979,Trisha,Young,254,51,Mature,Best,Good,Best
5528239293,5541988806,Rhoda,Rouleau,334,36,Young Couple,Best,Better,Good
5534105908,5547592057,Bill,Ingram,445,27,Young Couple,Better,Best,Better
5527386544,5541179934,Susan,Chapman,143,35,Young Couple,Best,Best,Good
5533102323,5546634867,Debbie,Daigneau,242,30,Empty Nester,Good,Best,Good
5539601021,5553185854,Joel,Gordanier,145,51,Young Singles,Good,Best,Better
5538340599,5551709563,Tom,Green,534,51,Young Singles,Better,Best,Good
5831934487,5831944801,Rania,Shanap,553,37,Mature,Better,Best,Good
5531260866,5544872775,Jim,Leonard,445,33,Empty Nester,Good,Better,Good
5529383811,5543077608,Michael,Munsey,344,36,Mom & Baby,Best,Good,Good
5531228870,5544842927,Judy,Edward,113,53,Mature,Good,Better,Better
5859074783,5859079052,Bo,Shen,542,55,Empty Nester,Better,Better,Good
5526949596,5540757362,Tydesha,Pfeiffer,141,34,Mom & Baby,Best,Best,Better
5536478196,5549890952,Ruth,Edwy,522,43,Empty Nester,Good,Good,Good
5539639896,5553221175,David,Leko,552,44,Empty Nester,Better,Good,Best
5536485366,5549898022,Mary,Wilson,432,43,Empty Nester,Best,Good,Better
5527569483,5541351135,Susan,Armocida,123,21,Young Couple,Better,Best,Best
5539336998,5552681936,Christina,Lessels,442,44,Empty Nester,Better,Better,Good
5735729313,5735731712,Howard,Schuchman,351,38,Empty Nester,Better,Good,Good
5539117935,5552888600,Robert,Edwards,353,50,Empty Nester,Best,Best,Good
5533935988,5547432912,Barb,Nielsen,114,26,Young Singles,Best,Best,Good
5539571731,5553159334,Linda,Burt,435,26,Young Couple,Better,Good,Better
5536002794,5549424936,Marie,Zaremba,144,53,Mom & Baby,Best,Best,Better
5539082166,5552431502,Hector,Vasquez,442,41,Mom & Baby,Best,Better,Better
5539543059,5553133230,Michelle,Miller,125,34,Young Couple,Good,Better,Best
5534830133,5548288019,Heather,Wertz,412,53,Empty Nester,Good,Better,Better
5531225087,5552884061,John,Richards,145,48,Mature,Good,Better,Good
5530256144,5543913591,Kimberly,Brothers,513,26,Young Singles,Good,Good,Better
5539417735,5552972068,Wayne,Watkins,525,44,Mom & Baby,Best,Better,Good
5883725085,5883732583,Hilberto,Trinidad,441,37,Young Singles,Good,Best,Better
5531003829,5544632270,Joanna,Ochoa,125,44,Mom & Baby,Better,Better,Best
5529275735,5542976291,Kathy,Imboden,455,26,Mom & Baby,Better,Better,Best
5532875294,5546422140,Donald,Pierce,533,22,Young Singles,Best,Good,Best
5527083596,5540887530,Craig,Jacobs,441,20,Young Singles,Better,Good,Better
5538598170,5551959199,Brent,Ward,133,48,Mature,Better,Good,Good
5535950966,5549374385,Kyle,Varnum,141,37,Young Singles,Best,Good,Better
5533854784,5547357032,Bruce,Sonvico,531,29,Mom & Baby,Better,Good,Better
5538806121,5552161081,Henry,Hedlund,211,27,Mature,Better,Best,Good
5538598946,5551959915,Annette,Osgood,132,49,Mom & Baby,Best,Best,Best
5879637836,5879643217,Elena,Contreras,441,40,Young Singles,Good,Good,Better
5530606795,5544249764,Kelli,Kozaryn,121,40,Young Couple,Best,Good,Good
5537660332,5552967051,Spyke,Krepshaw,211,49,Young Couple,Better,Better,Good
5532151844,5545724009,Liz,Kritzberger,323,26,Young Couple,Best,Good,Good
5539242978,5552589383,Trevor,Bautch,321,55,Empty Nester,Good,Good,Best
5538647171,5552006415,Teresa,Aronson,543,25,Young Singles,Best,Better,Best
5539199117,5552546329,Hazel,Williams,311,54,Mom & Baby,Best,Better,Better
5736030185,5736037238,Paul,Delrose,411,55,Young Singles,Good,Good,Good
5539798701,5552932340,Andrea,Starkey,343,38,Young Couple,Good,Good,Better
5536403393,5549817197,Andrew,Brown,114,20,Empty Nester,Best,Good,Better
5938485997,5938492654,Marsha,Fox,541,51,Mom & Baby,Good,Best,Good
5539223714,5552570438,Craig,Shermoen,451,49,Young Singles,Good,Good,Good
5534171297,5547652935,Betty,Hamann,555,48,Young Couple,Best,Best,Best
5734978256,5552854731,Julio,Rojas,351,25,Young Singles,Best,Good,Best
5534105181,5547591372,Bill,Stephenson,333,55,Mom & Baby,Best,Best,Good
5874380688,5553029552,Bert,Spearman,441,39,Mom & Baby,Better,Best,Good
5538990064,5552341263,Lexy,Ritenburgh,231,33,Mature,Better,Good,Better
5539001007,5552351974,Pam,Hampton,231,24,Young Couple,Better,Best,Best
5530068665,5543737851,Lorie,Shuman,533,40,Young Couple,Better,Good,Good
5528288763,5542035138,Diane,Baker Bone,224,52,Mom & Baby,Best,Better,Good
5539774681,5553343792,Becca,Winn,453,54,Empty Nester,Best,Best,Better
5532081634,5545658203,Frances,Hutson,444,39,Mature,Better,Better,Better
5952403294,5952407837,Raymond,Wagster,551,37,Young Singles,Best,Better,Good
5526404562,5540228670,Elke,Bryant,425,35,Young Singles,Good,Better,Best
5534912174,5548365016,Mark,Huhtanen,414,24,Empty Nester,Better,Best,Better
5949411880,5949418111,Sandra,Tolliver,551,40,Young Couple,Good,Best,Good
5534123940,5547608830,Christopher,Wojciechowski,513,47,Young Singles,Better,Good,Good
5944494694,5944518592,Pamela,Swanson,551,29,Young Couple,Good,Best,Best
5529325220,5543022461,Lucinda,Piloto,455,36,Mature,Best,Good,Best
5533182872,5552874196,Kathy,Conlon,235,42,Mature,Best,Best,Best
5944497318,5944521177,Tim,Holland,552,36,Mom & Baby,Best,Good,Good
5527644812,5541421749,Susan,Maguigan,455,29,Young Couple,Best,Good,Good
5532917542,5546461805,Debbie,Bitz,314,52,Empty Nester,Best,Best,Best
5527605311,5541384862,Sally,Walter,325,50,Young Singles,Best,Better,Best
5532156124,5545728006,Rita,Connelly,445,32,Mom & Baby,Best,Good,Better
5528348397,5542091038,Patrick,McCarthy,515,45,Young Singles,Best,Best,Best
5533135308,5546665886,David,Moore,423,35,Young Couple,Good,Best,Good
5536232887,5549649937,Martha,Sanchez,225,34,Mature,Good,Best,Best
5538428389,5551795480,Renee,Dahring,511,55,Empty Nester,Best,Better,Good
5528388194,5542128166,Diane,Rogers,215,32,Young Couple,Best,Good,Better
5529143705,5542852490,Martin,Helpern,314,31,Mature,Best,Better,Good
5538012942,5551392506,Chris,Magdalin,242,51,Empty Nester,Good,Better,Good
5526382114,5540207649,Dwayne,Pederson,325,21,Empty Nester,Better,Better,Better
5536217755,5549635176,Joane,Robinson,313,26,Young Singles,Better,Better,Good
5539554333,5553143411,M,Shertenlieb,351,24,Mature,Better,Good,Good
5539700681,5553276380,Jeff,Babicz,433,43,Mature,Best,Best,Better
5534127577,5547612213,Barbara,Demarino,533,31,Young Couple,Better,Better,Good
5532204812,5545773544,Tina,Ingram,414,36,Empty Nester,Good,Best,Best
5534662604,5548126792,Barbara,Hoey,354,26,Mature,Best,Better,Good
5529319201,5543016851,Lucrecia,Moreno,533,21,Empty Nester,Best,Best,Good
5526285696,5540117302,Melanie,Mix,424,55,Young Singles,Best,Best,Good
5531167389,5544785387,Rita,Kosmicki,313,43,Mom & Baby,Good,Better,Good
5526252698,5540086421,Zahra,Farrar,523,29,Mom & Baby,Best,Good,Good
5527406554,5552760240,Suzanna,Duchesneau,123,25,Empty Nester,Better,Better,Better
5528088016,5541847327,Norma,Parker,525,27,Young Couple,Better,Best,Good
5528338365,5542081713,Peggy,Noe,513,20,Mom & Baby,Good,Good,Better
5534165746,5547647801,Carolyn,Roberts,255,38,Mom & Baby,Best,Better,Good
5539692914,5553269254,Gene,Carmody,522,34,Young Couple,Better,Good,Best
5531107676,5544729315,Julie,Hallwas,323,49,Mature,Good,Good,Good
5539410279,5553012482,Caroline,Baumann,132,46,Empty Nester,Good,Better,Better
5538986479,5552337750,Kim,Brown,241,22,Empty Nester,Good,Best,Good
5533136987,5546667449,Deborah,Hyde,545,29,Young Couple,Good,Best,Better
5531240752,5544853985,James,Shelden,255,53,Mom & Baby,Better,Best,Best
5663889723,5539981409,Patty,Horton,521,54,Empty Nester,Best,Best,Best
5530043799,5543714543,Louann,Kasper,511,37,Young Couple,Better,Better,Better
5536398744,5549812606,Joaquin,Pino,422,52,Mom & Baby,Good,Good,Good
5539907462,5553469116,Cynthia,Feise,223,29,Young Couple,Better,Best,Good
5531453406,5545056773,Jennifer,Neal,341,35,Empty Nester,Better,Best,Best
5539551495,5552905400,Roberta,Harris,514,45,Young Singles,Good,Good,Good
5531210639,5552731582,Janice,Freeberg,314,44,Empty Nester,Better,Better,Best
5535392384,5548830307,Ann,Klammer,114,20,Empty Nester,Better,Better,Better
5912860726,5912862978,Brandee,Ging,542,22,Young Couple,Best,Better,Best
5532181339,5545751562,Geraldine,Harwig,543,51,Mom & Baby,Good,Good,Best
5538356166,5551724833,Brittney,Cotton,441,44,Mom & Baby,Good,Best,Good
5907559168,5907570810,Richard,Caldwell,521,45,Mom & Baby,Best,Better,Good
5531030780,5544657479,Joyce,Stanley,421,51,Empty Nester,Best,Better,Good
5539607606,5553191878,Karen,Hacker,555,27,Empty Nester,Good,Better,Good
5532162025,5545733528,Gail,Dougherty,515,45,Young Couple,Best,Better,Good
5539130455,5552478899,Lisa,Solina,251,42,Young Couple,Good,Better,Good
5539607185,5553191495,Karen,Turnure,555,54,Mom & Baby,Best,Better,Best
5533167272,5546695676,Richard,Healy,524,25,Young Singles,Good,Better,Better
5902135718,5902144225,Ashley,Jackson,451,32,Young Couple,Better,Best,Better
5539801811,5553368667,Carol,Greig,415,55,Mature,Good,Better,Better
5529025073,5542741650,Laura,Sass,332,34,Mature,Better,Good,Good
5534163367,5547645617,Roberta,Leggett,355,55,Empty Nester,Best,Best,Best
5533490170,5547004915,Janice,Hoffert,242,51,Young Couple,Best,Better,Better
5534007132,5547499403,Danielle,Horvat,143,34,Empty Nester,Good,Good,Best
5531923607,5545510541,Thomas,Levy,352,27,Empty Nester,Good,Good,Best
5534923237,5548375304,Connie,Andrews,423,21,Mature,Better,Good,Best
5531185925,5544802794,Judith,Goslin,123,32,Young Couple,Good,Best,Good
5538337864,5551706886,Lauren,Chitty,111,44,Mature,Best,Best,Best
5538183768,5551557537,Melissa,Trombley,154,52,Young Couple,Better,Best,Better
5539911351,5553472844,Susan,Shotzbarger,511,52,Empty Nester,Better,Best,Good
5538444612,5551811336,Jan,Williams,114,27,Young Singles,Best,Best,Good
5538678284,5552036143,Krysti,Broome,141,50,Mom & Baby,Best,Best,Better
5537778203,5551162522,Debbie,Jeffers,441,27,Mom & Baby,Better,Best,Best
5532872776,5546419794,Dana,Ewing,123,44,Young Couple,Good,Better,Better
5539444906,5553043987,John,Therrien,341,25,Young Couple,Better,Better,Good
5539363847,5552975552,Jean,Gezon,341,22,Mom & Baby,Better,Good,Best
5534843336,5548300376,Laura,Smith,222,42,Young Singles,Better,Better,Best
5539367005,5552711498,Erin,Seeger,341,39,Mature,Best,Better,Good
5539093617,5552442739,Jessica,Saturley,421,44,Empty Nester,Better,Good,Good
5529382117,5543075958,Marilyn,Freeman,322,42,Young Singles,Good,Best,Better
5529107135,5542818403,Melissa,Johnson,242,32,Young Singles,Better,Better,Best
5529338386,5543034758,Mary,Shuman,212,47,Mom & Baby,Good,Better,Best
5534395442,5547868600,James,Butler,233,52,Young Singles,Best,Better,Good
5528103405,5541861741,Peter,Castro,523,53,Empty Nester,Good,Best,Best
5532164838,5545736125,K,Spletzer,214,27,Empty Nester,Good,Good,Better
5536451189,5549864311,Caitlin,Whalen,243,30,Empty Nester,Better,Good,Best
5529019887,5542736790,Mark,Paolicchi,512,21,Mature,Better,Best,Best
5530038048,5543709152,Lacey,Foster,423,45,Young Singles,Best,Good,Best
5526423491,5540246294,Darlene,Washington,534,23,Young Couple,Better,Good,Good
5537357048,5550751970,Henry,Nadler,433,38,Young Couple,Best,Good,Best
5538406608,5551774219,Brian,Zahm,153,51,Empty Nester,Best,Good,Best
5527647534,5541424276,Stephen,Gough,444,41,Empty Nester,Good,Better,Better
5529250375,5542952550,Kristin,Propst,232,54,Young Singles,Best,Good,Good
5538551123,5551914315,Charles,Mercado,253,25,Mom & Baby,Good,Best,Good
5532022629,5545603019,Cheryl,Madden,224,37,Empty Nester,Good,Best,Best
5531202046,5544817909,Rosemary,Bunton,315,49,Young Singles,Good,Good,Better
5915773845,5915784322,Nancy,Leveque,521,41,Mature,Good,Better,Best
5529048873,5542763961,Leona,Todd,534,42,Young Singles,Best,Best,Better
5539681553,5553258915,Kyle,Elam,154,26,Young Couple,Best,Best,Best
5956748197,5956753029,Lisa,Mabrey,553,22,Young Singles,Best,Better,Good
5531199703,5544815731,Jen,Holinka,115,45,Young Couple,Good,Better,Better
5534186139,5547666973,William,Blackburn,311,52,Young Couple,Good,Best,Good
5530946430,5544578716,Karen,Odonnell,414,39,Mature,Better,Good,Better
5539035184,5552385460,Christopher,Murray,253,23,Empty Nester,Better,Best,Best
5529987918,5543662122,Karlene,Dowdall,224,22,Empty Nester,Best,Good,Better
5537721171,5551106762,Tony,Powell,554,53,Young Couple,Better,Better,Good
5527831692,5541599648,Robert,Price,242,40,Young Singles,Best,Good,Better
5533853846,5547356156,Anthony,Bilotto,513,40,Empty Nester,Best,Best,Better
5538265250,5551635843,Janice,Flowers-Collins,253,33,Young Singles,Better,Best,Good
5538160096,5551534794,Linda,Aghjayan,512,34,Young Singles,Good,Good,Better
5944497576,5944521432,Anil,Ramkissoon,551,39,Mom & Baby,Good,Best,Better
5529360582,5543055401,Marceen,Malaney,532,38,Mom & Baby,Better,Better,Best
5537440557,5550832886,Walter,Espinoza Rivera,243,21,Young Couple,Better,Good,Better
5527587326,5541367927,Rochelle,Blum,323,24,Mom & Baby,Good,Better,Better
5944497271,5944521130,William,Nelson,541,55,Empty Nester,Good,Better,Good
5531207210,5544822743,Jill,Pope,315,39,Young Couple,Better,Better,Good
5538290162,5551660072,Linda,Howerton,453,48,Young Couple,Good,Good,Better
5536415758,5549829394,Ron,Weber,215,28,Empty Nester,Better,Good,Better
5733763117,5733771545,Robert,Barr,352,21,Young Singles,Better,Good,Best
5941706926,5941731370,Nikki,Courtney,541,21,Mom & Baby,Good,Good,Good
5539685404,5553262429,Drue,Rolfes,325,28,Empty Nester,Good,Best,Best
5539545851,5552853080,Mary,Perkins,244,20,Empty Nester,Good,Better,Better
5907557653,5907569319,Hector,Castro,521,20,Mom & Baby,Good,Better,Best
5941709676,5941734073,Robert,Yu,552,38,Young Couple,Good,Good,Better
5533200854,5546727035,Lee,Drinkard,213,24,Young Singles,Best,Good,Best
5529141908,5542850808,Melissa,Theel,343,30,Mature,Better,Better,Good
5652895655,5653540424,Caremen,Monteiro,531,23,Young Couple,Best,Good,Good
5538954241,5552306211,Heidi,Williams,331,20,Empty Nester,Best,Best,Better
5538865794,5552219564,Frank,Foley,211,53,Empty Nester,Better,Better,Better
5538621047,5551981219,Richard,May,354,38,Young Couple,Best,Best,Better
5526630968,5540447072,Maxine,Posner,245,46,Empty Nester,Best,Best,Better
5533165796,5546694309,Don,Tidholm,444,46,Empty Nester,Better,Best,Good
5538016773,5551396257,Ina,Kovach,242,48,Young Couple,Better,Better,Better
5530239317,5543897935,Lillian,Collins,415,50,Mature,Best,Best,Good
5539933708,5553492517,Debbie,Mar,343,26,Young Couple,Best,Best,Good
5528198083,5541950309,Rex,Stern,143,33,Young Singles,Better,Good,Best
5537319868,5550715765,Vicki,Penn,314,37,Mature,Best,Best,Better
5526342496,5540170775,David,Wheeler,535,53,Young Singles,Best,Best,Best
5528166251,5552756877,Rita,Boswell,423,55,Young Couple,Best,Good,Better
5533964511,5547459511,William,Sims,213,39,Empty Nester,Better,Better,Good
5528387465,5542127488,Karl,Friedman,523,53,Empty Nester,Better,Good,Best
5938483740,5938490453,Rebecca,Carter,541,36,Mom & Baby,Better,Best,Better
5533198420,5552751365,Diane,Bonacci,535,29,Young Couple,Better,Good,Good
5529270330,5542971270,Elizabeth,West,315,45,Mom & Baby,Best,Better,Good
5538417576,5551784945,Ethel,Williams,543,47,Mature,Best,Good,Good
5534155960,5547638680,Ann,Lawler,443,20,Mom & Baby,Best,Better,Best
5535962196,5549385335,Daryl,Ward,513,39,Mature,Better,Better,Good
5853492432,5551894886,Jill,Brace,541,37,Mom & Baby,Better,Good,Good
5532134443,5545707795,Gary,Gillette,515,54,Empty Nester,Better,Better,Good
5538915737,5552268489,Patrick,Alexis,553,30,Mom & Baby,Good,Good,Good
5534087109,5547574606,Patricia,Warzel,514,43,Mom & Baby,Best,Better,Good
5539638836,5553220228,Jenny,Roberts,413,26,Empty Nester,Better,Better,Better
5527495174,5541281457,Andy,Kuhnert,412,41,Young Singles,Good,Better,Best
5539461131,5553058738,Sandra,Mitchell,413,24,Mature,Best,Better,Good
5534524401,5547992833,Barbara,Hege,233,28,Empty Nester,Better,Best,Good
5530997689,5544626519,Kay,Holscher,421,33,Mature,Better,Best,Good
5527414507,5541206063,Rebecca,Rehfeld,324,42,Young Couple,Better,Best,Best
5529136856,5552825185,Mari,Siegel,445,38,Empty Nester,Best,Good,Better
5538447703,5551814329,Larry,Norman,233,35,Young Singles,Good,Best,Good
5526386736,5540211963,Elizabeth,Fitzpatrick,335,38,Empty Nester,Good,Good,Good
5539460210,5553057881,Robert,Hough,515,54,Empty Nester,Good,Best,Good
5952402391,5952406948,Marge,Yackulics,551,24,Empty Nester,Better,Better,Best
5949414517,5912871261,Greg,Kor,552,43,Young Couple,Best,Best,Better
5538528149,5551892127,Greg,Walston,253,44,Mature,Better,Best,Good
5539523908,5553115898,Janine,Chuday,254,34,Mature,Best,Good,Best
5528360278,5542102136,Nicole,Quinn,555,40,Mom & Baby,Good,Better,Best
5535977279,5549400007,Karen,Enderle,323,23,Mature,Good,Good,Good
5528209459,5541960963,Bob,Tomlinson,332,33,Mature,Good,Best,Better
5531230119,5544844094,James,Smith,525,32,Mature,Good,Best,Best
5823593259,5823596022,Debbie,Sorich,421,41,Mature,Good,Better,Better
5530615306,5544257999,Kathleen,Gammell,324,45,Young Couple,Better,Good,Better
5539536387,5553127234,Mardi,Nunn,352,36,Mature,Good,Better,Best
5526135993,5539977184,Thomas,Mahony,213,40,Mom & Baby,Good,Best,Better
5735217955,5735221131,Barbara,Feloney,351,20,Empty Nester,Best,Best,Best
5538029151,5551408419,April,Nile,131,29,Young Singles,Good,Good,Good
5539265005,5552611017,Wendy,McCrum,321,28,Young Singles,Better,Best,Good
5538299336,5551669045,Bob,Burke,153,26,Young Couple,Better,Better,Better
5851251564,5851254790,Jessica,Story,431,33,Young Singles,Good,Best,Best
5530159732,5543823133,Susan,Hubeny,221,30,Mature,Better,Best,Best
5538261441,5551632217,Jazmine,Livingston,153,35,Young Singles,Better,Better,Best
5938485743,5938492408,Debra,Patterson,541,53,Mature,Best,Better,Best
5534671883,5548135791,Candelario,Gallegos,241,30,Mature,Better,Better,Better
5538221365,5551593628,Casey,Gilroy,522,30,Mature,Better,Best,Better
5535092736,5548537197,Anita,Benner,541,51,Empty Nester,Better,Good,Good
5538937795,5552290084,Michael,Mims,222,41,Young Singles,Better,Better,Best
5532139143,5545712191,Floyd,Slabach,433,46,Mom & Baby,Best,Best,Better
5538110428,5551486930,Lynda,Merkens,522,33,Mature,Better,Best,Best
5526333055,5540161888,Barbara,Blackwell,221,24,Young Singles,Good,Better,Best
5528284035,5542030707,Rachel,Olson,441,37,Mature,Best,Best,Best
5539159075,5680677586,Joseph,Magnani,541,32,Mature,Good,Best,Best
5528488073,5542222993,Sandy,Maloney,511,43,Young Couple,Better,Best,Best
5531192301,5544808806,Hugh,John,554,50,Mature,Best,Better,Better
5532173120,5545743874,Henry,Autrey,315,53,Young Singles,Best,Better,Better
5533174495,5546702419,Deanna,Ramsey,444,30,Young Couple,Better,Best,Best
5535975939,5549398701,Donna,Cuomo,534,34,Young Couple,Good,Better,Good
5530269686,5543926305,Keith,Caswell,325,34,Young Couple,Better,Good,Better
5536253956,5549670521,Lisa,Kippes,512,30,Mature,Best,Good,Good
5527648285,5541424989,Roger,Miller,545,29,Young Singles,Good,Best,Good
5910425832,5910437225,Ron,Anna,552,36,Mature,Better,Better,Good
5530296945,5543951725,Katherine,Maultsby,435,39,Young Singles,Better,Best,Better
5539797638,5553364812,Martha,Long,314,47,Mom & Baby,Better,Better,Better
5883725527,5552166407,Jessica,Noe,441,39,Mature,Good,Good,Better
5528422105,5542159712,Kevin,Hafferty,114,32,Young Singles,Better,Good,Good
5539302880,5552648351,Corey,Dockery,354,50,Mature,Good,Better,Best
5531240438,5544853686,Allen,Steinberg,225,49,Young Couple,Best,Best,Best
5883724979,5883732480,Kenna,Iles,441,40,Empty Nester,Better,Best,Better
5528808046,5542531669,Linda,Bolton,554,37,Mature,Good,Best,Better
5526344999,5540173101,Cyndi,Sweany,235,51,Empty Nester,Better,Good,Better
5825080148,5825083710,Mike,Arntson,421,24,Young Couple,Best,Better,Good
5879635604,5879641022,Sandra,Hansen,441,37,Mature,Good,Best,Good
5527599740,5552765212,Amber,Martel,341,36,Young Couple,Better,Best,Better
5528113487,5541871195,Bruce,Soto,125,55,Mom & Baby,Best,Better,Better
5907554249,5907566043,Helen,Kyrillidis,452,40,Empty Nester,Best,Good,Best
5889390143,5889398548,Alfreda,Baker,553,25,Empty Nester,Good,Better,Good
5526353270,5540180834,Theresa,Rabine,255,44,Mature,Better,Best,Better
5527629597,5541407550,Edwin,Burris,445,54,Empty Nester,Better,Better,Good
5528564342,5542296253,Tod,Neifert,225,47,Young Singles,Good,Better,Best
5539779652,5553348339,Bonita,Echstenkamper,213,50,Young Singles,Better,Best,Good
5537473074,5550864596,Bob,Seitz,235,48,Young Singles,Better,Best,Good
5536898780,5550303672,Stephanie,Salter,513,55,Young Couple,Better,Good,Good
5532919334,5546463479,Chad,Turman,242,31,Young Couple,Better,Good,Best
5534108244,5547594225,Alice,Roche,544,26,Mature,Better,Better,Better
5532010563,5545591731,Edward,Jewell,214,27,Young Singles,Better,Better,Good
5528334899,5552799760,Geraldine,Eagar,215,29,Young Couple,Good,Good,Better
5533994008,5547487127,Michael,Blankenstein,432,38,Empty Nester,Best,Good,Better
5539360210,5552704813,Monique,Gerdes,532,54,Young Couple,Better,Better,Better
5532209723,5545778159,Robert,Mueller,555,28,Empty Nester,Better,Good,Best
5538742907,5552099080,Irene,Black,342,47,Mature,Better,Best,Better
5528405320,5542144152,Tracy,Hudock,414,36,Young Singles,Best,Best,Better
5536956730,5550360398,Stephanie,Gayle,543,22,Young Singles,Best,Good,Good
5536432768,5549846165,Greg,Cable,125,30,Young Singles,Better,Best,Best
5539496202,5553090518,Irene,Palmer,313,26,Young Singles,Best,Better,Best
5539445906,5553044886,Norma,Miller,341,30,Young Singles,Best,Best,Good
5528449356,5542185730,Kristine,Page,151,23,Mom & Baby,Best,Best,Good
5539095311,5552444389,Chris,Guy,432,22,Mom & Baby,Better,Best,Better
5534908772,5548361822,Amy,Moses,523,23,Young Singles,Better,Good,Better
5538218860,5551591223,Regina,Ciaravino,151,38,Empty Nester,Best,Good,Better
5529351580,5543047105,Michael,Philipps,125,20,Empty Nester,Good,Good,Better
5538479473,5551845204,Nikki,Dennison,121,35,Mom & Baby,Better,Best,Better
5538869487,5552223159,John,Frink,212,48,Young Singles,Better,Better,Best
5533165006,5546693581,Christian,Ochoa,315,47,Young Singles,Better,Better,Best
